,log_diff,AAA10Y,BAMLH0A0HYM2EY,CPALTT01USM657N,DGS10,DTB3,EMVMACROBUS,EMVMACROCONSUME,EMVMACROFININD,EMVTAXESEMV,EPUSOVDEBT,GEPUCURRENT,NCBCMDPMVCE,POILBREUSDM,STLFSI2,TEDRATE,VIXCLS,HQMYC: 10.0-20.0,YIELD: 3 MO-7 YR,YIELD: 10 YR-20 YR,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,category
2015-40,0.04315814923508099,1.87,7.63,-0.0449683750446447,0.0653266331658291,0.0,0.13184,1.7139799999999998,0.46146000000000004,4.35088,74.10827096030484,124.80323213396532,29.9696535388,48.1240909090909,-0.0222,0.31,17.08,-0.9099999999999997,-1.79,-0.4299999999999997,0.0,0.0,0.0,1.0,0.0
2015-41,0.005933376109155074,1.88,7.62,-0.0449683750446447,-0.037735849056603765,0.0,0.13184,1.7139799999999998,0.46146000000000004,4.35088,74.10827096030484,124.80323213396532,29.9696535388,48.1240909090909,0.0552,0.31,15.05,-0.9099999999999997,-1.72,-0.41999999999999993,0.0,0.0,0.0,1.0,0.0
2015-42,0.01263550752776944,1.84,7.47,-0.0449683750446447,0.02450980392156854,0.0,0.13184,1.7139799999999998,0.46146000000000004,4.35088,74.10827096030484,124.80323213396532,29.9696535388,48.1240909090909,-0.0679,0.31,14.46,-0.9099999999999997,-1.8,-0.4500000000000002,0.0,0.0,0.0,1.0,0.0
2015-43,-0.00277548284687061,1.82,7.5,-0.0449683750446447,0.03349282296650724,7.0,0.13184,1.7139799999999998,0.46146000000000004,4.35088,74.10827096030484,124.80323213396532,29.9696535388,48.1240909090909,-0.115,0.25,15.07,-0.9500000000000002,-1.7999999999999998,-0.4099999999999997,0.0,0.0,0.0,1.0,0.0
2015-44,-0.00022373377719475725,1.76,7.62,-0.21106803790814602,0.08333333333333326,0.0,0.21094000000000002,0.63281,0.42186999999999997,4.28903,6.30324492871184,101.45494240481695,29.9696535388,44.4171428571429,-0.1787,0.26,14.33,-0.9500000000000002,-2.01,-0.41999999999999993,0.0,0.0,0.0,1.0,1.0
2015-45,-0.030567757961206577,1.81,7.98,-0.21106803790814602,-0.02564102564102566,0.625,0.21094000000000002,0.63281,0.42186999999999997,4.28903,6.30324492871184,101.45494240481695,29.9696535388,44.4171428571429,0.0284,0.23,20.08,-0.9500000000000002,-1.9099999999999997,-0.4400000000000004,0.0,0.0,0.0,1.0,0.0
2015-46,0.028720041823056548,1.78,8.04,-0.21106803790814602,-0.00877192982456143,-0.15384615384615385,0.21094000000000002,0.63281,0.42186999999999997,4.28903,6.30324492871184,101.45494240481695,29.9696535388,44.4171428571429,0.0078,0.27,15.47,-0.9500000000000002,-1.92,-0.4200000000000004,0.0,0.0,0.0,1.0,0.0
2015-47,-0.0033022461099046873,1.78,8.07,-0.21106803790814602,-0.017699115044247593,0.5454545454545456,0.21094000000000002,0.63281,0.42186999999999997,4.28903,6.30324492871184,101.45494240481695,29.9696535388,44.4171428571429,-0.0527,0.24,15.12,-0.9500000000000002,-1.81,-0.41999999999999993,0.0,0.0,0.0,1.0,0.0
2015-48,-0.004562458602137153,1.71,8.15,-0.341709643711866,0.02702702702702675,0.2941176470588234,0.22346999999999997,1.19183,0.37245,4.54386,31.473836695097127,113.27623396836935,29.9696535388,37.7217391304348,0.0064,0.24,14.81,-0.9399999999999995,-1.83,-0.3700000000000001,0.0,0.0,0.0,1.0,1.0
2015-49,-0.0355879731143602,1.78,8.75,-0.341709643711866,-0.06578947368421051,0.0,0.22346999999999997,1.19183,0.37245,4.54386,31.473836695097127,113.27623396836935,29.9696535388,37.7217391304348,0.3305,0.29,24.39,-0.9399999999999995,-1.68,-0.3600000000000003,0.0,0.0,0.0,1.0,0.0
2015-50,-0.0002596106872374299,1.72,8.94,-0.341709643711866,0.028169014084507005,-0.13636363636363635,0.22346999999999997,1.19183,0.37245,4.54386,31.473836695097127,113.27623396836935,29.9696535388,37.7217391304348,0.415,0.4,20.7,-0.9399999999999995,-1.81,-0.3500000000000001,0.0,0.0,0.0,1.0,0.0
2015-51,0.023370234372442573,1.71,8.83,-0.341709643711866,0.027397260273972712,0.05263157894736836,0.22346999999999997,1.19183,0.37245,4.54386,31.473836695097127,113.27623396836935,29.9696535388,37.7217391304348,0.2588,0.4,15.74,-0.9399999999999995,-1.86,-0.3599999999999999,0.0,0.0,0.0,1.0,0.0
2015-52,-0.006917092667852831,1.77,8.76,-0.341709643711866,0.008888888888888946,-0.20000000000000007,0.22346999999999997,1.19183,0.37245,4.54386,31.473836695097127,113.27623396836935,29.9696535388,37.7217391304348,0.2588,0.45,18.21,-0.8999999999999999,-1.93,-0.3999999999999999,0.0,0.0,0.0,1.0,0.0
2016-00,1.0015925321234106e-05,1.77,8.76,0.165310220906868,0.0,0.0,0.50688,3.54819,0.59136,4.98436,31.314615365391425,149.67837572599518,30.1453002843,30.803333333333303,0.1955,0.45,18.21,-0.8999999999999999,-1.93,-0.3999999999999999,0.0,0.0,1.0,0.0,1.0
2016-01,-0.06361648424183278,1.82,8.89,0.165310220906868,-0.06167400881057272,0.25,0.50688,3.54819,0.59136,4.98436,31.314615365391425,149.67837572599518,30.1453002843,30.803333333333303,0.6013,0.42,27.01,-0.8999999999999999,-1.71,-0.41999999999999993,0.0,0.0,1.0,0.0,1.0
2016-02,-0.0278120744849831,1.96,9.42,0.165310220906868,-0.04694835680751175,0.1499999999999999,0.50688,3.54819,0.59136,4.98436,31.314615365391425,149.67837572599518,30.1453002843,30.803333333333303,0.7623,0.39,27.02,-0.8999999999999999,-1.55,-0.41000000000000014,0.0,0.0,1.0,0.0,0.0
2016-03,0.009551682166928928,1.95,9.42,0.165310220906868,0.019704433497536922,0.3043478260869563,0.50688,3.54819,0.59136,4.98436,31.314615365391425,149.67837572599518,30.1453002843,30.803333333333303,0.8561,0.32,22.34,-0.8999999999999999,-1.5,-0.3900000000000001,0.0,0.0,1.0,0.0,0.0
2016-04,0.01896994516949674,2.11,9.16,0.165310220906868,-0.0628019323671497,0.06666666666666665,0.50688,3.54819,0.59136,4.98436,31.314615365391425,149.67837572599518,30.1453002843,30.803333333333303,0.3679,0.29,20.2,-0.8999999999999999,-1.3399999999999999,-0.41999999999999993,0.0,0.0,1.0,0.0,1.0
2016-05,-0.0227818592796791,2.12,9.45,0.0823076533454985,-0.04123711340206182,-0.09375000000000011,0.9174,2.3444599999999998,0.3058,4.077319999999999,161.5361288218994,155.17188867099858,30.1453002843,33.1980952380952,0.5708,0.33,23.38,-0.9500000000000002,-1.28,-0.4099999999999999,0.0,0.0,1.0,0.0,1.0
2016-06,-0.026249256327736333,2.24,9.93,0.0823076533454985,-0.06451612903225812,0.0,0.9174,2.3444599999999998,0.3058,4.077319999999999,161.5361288218994,155.17188867099858,30.1453002843,33.1980952380952,1.1156,0.33,25.4,-0.9500000000000002,-1.2,-0.4099999999999999,0.0,0.0,1.0,0.0,0.0
2016-07,0.03485981325549539,2.2,9.53,0.0823076533454985,0.011494252873563315,0.034482758620689724,0.9174,2.3444599999999998,0.3058,4.077319999999999,161.5361288218994,155.17188867099858,30.1453002843,33.1980952380952,0.397,0.32,20.53,-0.9500000000000002,-1.22,-0.4099999999999999,0.0,0.0,1.0,0.0,0.0
2016-08,0.00940015428190075,2.12,9.12,0.0823076533454985,0.0,0.06666666666666665,0.9174,2.3444599999999998,0.3058,4.077319999999999,161.5361288218994,155.17188867099858,30.1453002843,33.1980952380952,0.3785,0.32,19.81,-0.9500000000000002,-1.22,-0.44000000000000017,0.0,0.0,1.0,0.0,0.0
2016-09,0.037076832648536576,2.04,8.56,0.4306000143392679,0.06818181818181812,-0.12499999999999989,0.34453,1.20585,0.34453,3.7036800000000003,56.006585113293646,165.75463498106419,30.1453002843,39.0717391304348,0.0657,0.35,16.86,-1.0499999999999998,-1.4,-0.41000000000000014,1.0,0.0,0.0,0.0,0.0
2016-10,0.011339180406953133,1.88,8.38,0.4306000143392679,0.05319148936170226,0.1428571428571428,0.34453,1.20585,0.34453,3.7036800000000003,56.006585113293646,165.75463498106419,30.1453002843,39.0717391304348,0.112,0.31,16.5,-1.0499999999999998,-1.46,-0.3599999999999999,1.0,0.0,0.0,0.0,0.0
2016-11,0.01385895501526586,1.89,8.14,0.4306000143392679,-0.0505050505050505,-0.09375000000000011,0.34453,1.20585,0.34453,3.7036800000000003,56.006585113293646,165.75463498106419,30.1453002843,39.0717391304348,0.008,0.33,14.02,-1.0499999999999998,-1.3599999999999999,-0.3799999999999999,1.0,0.0,0.0,0.0,1.0
2016-12,-0.013800245376530348,1.86,8.39,0.4306000143392679,0.015957446808510634,0.0,0.34453,1.20585,0.34453,3.7036800000000003,56.006585113293646,165.75463498106419,30.1453002843,39.0717391304348,0.0253,0.34,14.74,-1.0499999999999998,-1.4,-0.3699999999999999,1.0,0.0,0.0,0.0,0.0
2016-13,0.0107620053685218,1.93,8.38,0.47410679791040006,-0.06282722513089001,-0.2068965517241378,0.29223000000000005,0.43833999999999995,0.36528,2.99532,80.3227173804916,143.89976667215274,29.743314560100004,42.247619047619,0.2884,0.4,13.1,-0.9799999999999995,-1.33,-0.41000000000000014,0.0,1.0,0.0,0.0,0.0
2016-14,-0.005517594163094306,1.89,8.3,0.47410679791040006,-0.03910614525139666,0.0,0.29223000000000005,0.43833999999999995,0.36528,2.99532,80.3227173804916,143.89976667215274,29.743314560100004,42.247619047619,0.2291,0.4,15.36,-0.9799999999999995,-1.24,-0.4099999999999999,0.0,1.0,0.0,0.0,0.0
2016-15,0.024467778172539825,1.83,7.91,0.47410679791040006,0.023255813953488413,-0.0434782608695653,0.29223000000000005,0.43833999999999995,0.36528,2.99532,80.3227173804916,143.89976667215274,29.743314560100004,42.247619047619,-0.0269,0.41,13.62,-0.9799999999999995,-1.3,-0.3800000000000001,0.0,1.0,0.0,0.0,0.0
2016-16,0.008227026158634231,1.7,7.72,0.47410679791040006,0.07386363636363624,0.045454545454545414,0.29223000000000005,0.43833999999999995,0.36528,2.99532,80.3227173804916,143.89976667215274,29.743314560100004,42.247619047619,-0.1426,0.41,13.22,-0.9799999999999995,-1.44,-0.4099999999999999,0.0,1.0,0.0,0.0,0.0
2016-17,-0.008834269725331348,1.8,7.58,0.47410679791040006,-0.03174603174603163,-0.0434782608695653,0.29223000000000005,0.43833999999999995,0.36528,2.99532,80.3227173804916,143.89976667215274,29.743314560100004,42.247619047619,-0.0408,0.42,15.7,-0.98,-1.3800000000000001,-0.4299999999999997,0.0,1.0,0.0,0.0,1.0
2016-18,-0.01923473185299095,1.88,7.8,0.404579099811517,-0.021857923497267784,-0.13636363636363635,0.29125,0.87374,0.19417,2.8154,46.09809635998425,131.89366733643735,29.743314560100004,47.1327272727273,0.1867,0.44,14.72,-0.98,-1.36,-0.41000000000000014,0.0,1.0,0.0,0.0,0.0
2016-19,-0.005141386472335778,1.86,7.7,0.404579099811517,-0.04469273743016766,0.47368421052631593,0.29125,0.87374,0.19417,2.8154,46.09809635998425,131.89366733643735,29.743314560100004,47.1327272727273,0.062,0.35,15.04,-0.98,-1.22,-0.43000000000000016,0.0,1.0,0.0,0.0,0.0
2016-20,0.0008303908265695288,1.82,7.65,0.404579099811517,0.08187134502923987,0.1428571428571428,0.29125,0.87374,0.19417,2.8154,46.09809635998425,131.89366733643735,29.743314560100004,47.1327272727273,-0.0509,0.34,15.2,-0.98,-1.3199999999999998,-0.3900000000000001,0.0,1.0,0.0,0.0,0.0
2016-21,0.022533662005163692,1.8,7.5,0.404579099811517,0.0,-0.03125,0.29125,0.87374,0.19417,2.8154,46.09809635998425,131.89366733643735,29.743314560100004,47.1327272727273,-0.1119,0.36,13.12,-0.98,-1.3499999999999999,-0.3999999999999999,0.0,1.0,0.0,0.0,0.0
2016-22,0.002322754734499297,1.8,7.4,0.32843661672818797,-0.07567567567567579,-0.06451612903225812,0.38359,0.9589700000000001,0.38359,3.9317599999999997,249.39795299083642,242.12578944212157,29.743314560100004,48.4781818181818,0.0199,0.39,13.47,-0.9700000000000002,-1.2,-0.3799999999999999,1.0,0.0,0.0,0.0,0.0
2016-23,-0.006216838715529096,1.84,7.24,0.32843661672818797,-0.040935672514619936,-0.13793103448275856,0.38359,0.9589700000000001,0.38359,3.9317599999999997,249.39795299083642,242.12578944212157,29.743314560100004,48.4781818181818,0.0414,0.41,17.03,-0.9700000000000002,-1.18,-0.3800000000000001,1.0,0.0,0.0,0.0,1.0
2016-24,-0.018228447027440985,1.85,7.42,0.32843661672818797,-0.012195121951219412,0.040000000000000036,0.38359,0.9589700000000001,0.38359,3.9317599999999997,249.39795299083642,242.12578944212157,29.743314560100004,48.4781818181818,0.4549,0.38,19.41,-0.9700000000000002,-1.14,-0.3699999999999999,1.0,0.0,0.0,0.0,1.0
2016-25,-0.014957186026950165,1.98,7.49,0.32843661672818797,-0.030864197530864224,0.0,0.38359,0.9589700000000001,0.38359,3.9317599999999997,249.39795299083642,242.12578944212157,29.743314560100004,48.4781818181818,0.1222,0.36,25.76,-0.9700000000000002,-1.08,-0.3899999999999999,1.0,0.0,0.0,0.0,0.0
2016-26,0.032445386147010084,1.88,7.22,-0.161813640474981,-0.07006369426751602,0.03846153846153855,0.44788,0.98534,0.44788,2.2394,286.0380064375989,234.68738345844082,29.173666083,45.0709523809524,0.4711,0.38,14.77,-0.96,-0.99,-0.3500000000000001,1.0,0.0,0.0,0.0,0.0
2016-27,-0.00019699298993091337,1.81,6.93,-0.161813640474981,-0.06164383561643827,0.0,0.44788,0.98534,0.44788,2.2394,286.0380064375989,234.68738345844082,29.173666083,45.0709523809524,0.0725,0.4,13.2,-0.96,-0.9099999999999999,-0.31999999999999984,1.0,0.0,0.0,0.0,0.0
2016-28,0.025186998162193736,1.73,6.67,-0.161813640474981,0.16788321167883202,0.14814814814814814,0.44788,0.98534,0.44788,2.2394,286.0380064375989,234.68738345844082,29.173666083,45.0709523809524,-0.2626,0.38,12.67,-0.96,-1.0999999999999999,-0.2999999999999998,1.0,0.0,0.0,0.0,0.0
2016-29,0.0035368707316506386,1.77,6.62,-0.161813640474981,-0.018750000000000044,0.032258064516129004,0.44788,0.98534,0.44788,2.2394,286.0380064375989,234.68738345844082,29.173666083,45.0709523809524,-0.0492,0.4,12.02,-0.96,-1.0699999999999998,-0.32999999999999985,1.0,0.0,0.0,0.0,0.0
2016-30,0.00823641811809161,1.79,6.76,-0.161813640474981,-0.07006369426751602,-0.15625,0.44788,0.98534,0.44788,2.2394,286.0380064375989,234.68738345844082,29.173666083,45.0709523809524,0.1098,0.49,11.87,-0.96,-1.01,-0.32000000000000006,1.0,0.0,0.0,0.0,0.0
2016-31,-0.0012168289404091504,1.83,6.69,0.0918430107884498,0.08904109589041109,0.0,0.30714,0.61429,0.61429,2.6619,36.719813332648506,143.10790473800998,29.173666083,46.1443478260869,0.2318,0.52,11.39,-0.8900000000000001,-1.13,-0.31999999999999984,0.0,0.0,0.0,1.0,0.0
2016-32,0.013002766262221405,1.77,6.54,0.0918430107884498,-0.05031446540880502,0.03703703703703698,0.30714,0.61429,0.61429,2.6619,36.719813332648506,143.10790473800998,29.173666083,46.1443478260869,0.0539,0.54,11.55,-0.8900000000000001,-1.07,-0.3400000000000001,0.0,0.0,0.0,1.0,0.0
2016-33,-0.0021542303512712547,1.72,6.4,0.0918430107884498,0.04635761589403975,0.03571428571428559,0.30714,0.61429,0.61429,2.6619,36.719813332648506,143.10790473800998,29.173666083,46.1443478260869,0.0368,0.53,11.34,-0.8900000000000001,-1.13,-0.34999999999999987,0.0,0.0,0.0,1.0,0.0
2016-34,-0.004047550464397285,1.68,6.37,0.0918430107884498,0.025316455696202445,0.13793103448275867,0.30714,0.61429,0.61429,2.6619,36.719813332648506,143.10790473800998,29.173666083,46.1443478260869,0.129,0.5,13.65,-0.8900000000000001,-1.15,-0.33999999999999986,0.0,0.0,0.0,1.0,0.0
2016-35,0.0041784584303339424,1.68,6.38,0.240399586462898,-0.012345679012345734,-0.030303030303030276,0.0,0.84439,0.16888,1.51991,5.961516347952322,148.41081491603114,29.173666083,46.1886363636364,0.1432,0.52,11.98,-0.8900000000000001,-1.14,-0.34999999999999987,1.0,0.0,0.0,0.0,1.0
2016-36,-0.012612223118504743,1.76,6.43,0.240399586462898,0.043749999999999956,0.0625,0.0,0.84439,0.16888,1.51991,5.961516347952322,148.41081491603114,29.173666083,46.1886363636364,0.1492,0.51,17.5,-0.8900000000000001,-1.1600000000000001,-0.3799999999999999,1.0,0.0,0.0,0.0,0.0
2016-37,-0.00900879729578604,1.81,6.59,0.240399586462898,0.017964071856287456,-0.1470588235294119,0.0,0.84439,0.16888,1.51991,5.961516347952322,148.41081491603114,29.173666083,46.1886363636364,0.3479,0.57,15.37,-0.8900000000000001,-1.21,-0.40000000000000013,1.0,0.0,0.0,0.0,0.0
2016-38,0.021256815774868175,1.82,6.36,0.240399586462898,-0.04705882352941171,-0.3793103448275862,0.0,0.84439,0.16888,1.51991,5.961516347952322,148.41081491603114,29.173666083,46.1886363636364,0.2088,0.67,12.29,-0.8900000000000001,-1.26,-0.3999999999999999,1.0,0.0,0.0,0.0,0.0
2016-39,-0.003776015249324656,1.84,6.24,0.124674851301432,-0.012345679012345734,0.5555555555555558,0.29736999999999997,0.79298,0.39649,3.27104,59.72576808192258,133.7636938830737,28.5857185181,49.732380952381,0.1737,0.57,13.29,-0.9099999999999997,-1.13,-0.3899999999999999,1.0,0.0,0.0,0.0,0.0
2016-40,-0.005485414177976055,1.77,6.15,0.124674851301432,0.08124999999999982,0.1428571428571428,0.29736999999999997,0.79298,0.39649,3.27104,59.72576808192258,133.7636938830737,28.5857185181,49.732380952381,-0.0765,0.56,13.48,-0.9099999999999997,-1.22,-0.41000000000000014,1.0,0.0,0.0,0.0,0.0
2016-41,-0.011932156160482479,1.76,6.13,0.124674851301432,0.040462427745664886,-0.03125,0.29736999999999997,0.79298,0.39649,3.27104,59.72576808192258,133.7636938830737,28.5857185181,49.732380952381,0.0689,0.57,16.12,-0.9099999999999997,-1.26,-0.42000000000000015,1.0,0.0,0.0,0.0,0.0
2016-42,0.005645389448044734,1.71,5.99,0.124674851301432,-0.033333333333333326,0.06451612903225823,0.29736999999999997,0.79298,0.39649,3.27104,59.72576808192258,133.7636938830737,28.5857185181,49.732380952381,0.0432,0.55,13.34,-0.9099999999999997,-1.19,-0.4099999999999999,1.0,0.0,0.0,0.0,0.0
2016-43,-0.006292471761975821,1.78,6.19,0.124674851301432,0.06896551724137945,-0.12121212121212133,0.29736999999999997,0.79298,0.39649,3.27104,59.72576808192258,133.7636938830737,28.5857185181,49.732380952381,-0.0104,0.6,16.19,-0.9099999999999997,-1.3299999999999998,-0.4099999999999999,1.0,0.0,0.0,0.0,1.0
2016-44,-0.019279771769156996,1.83,6.57,-0.15554608673351403,-0.037634408602150615,0.27586206896551735,0.11478,0.5738800000000001,0.22955,6.8866,109.94567897315667,249.54682111081001,28.5857185181,46.4359090909091,0.3843,0.51,22.51,-0.9100000000000001,-1.17,-0.43000000000000016,1.0,0.0,0.0,0.0,0.0
2016-45,0.015693777909118082,1.72,6.62,-0.15554608673351403,0.2011173184357542,0.2702702702702702,0.11478,0.5738800000000001,0.22955,6.8866,109.94567897315667,249.54682111081001,28.5857185181,46.4359090909091,-0.1714,0.43,14.17,-0.9100000000000001,-1.44,-0.43000000000000016,1.0,0.0,0.0,0.0,0.0
2016-46,-0.0003810510214796185,1.65,6.7,-0.15554608673351403,0.08837209302325588,-0.08510638297872342,0.11478,0.5738800000000001,0.22955,6.8866,109.94567897315667,249.54682111081001,28.5857185181,46.4359090909091,-0.1866,0.49,12.85,-0.9100000000000001,-1.7000000000000002,-0.3600000000000003,1.0,0.0,0.0,0.0,0.0
2016-47,0.01369465617762628,1.66,6.55,-0.15554608673351403,0.008547008547008517,0.11627906976744184,0.11478,0.5738800000000001,0.22955,6.8866,109.94567897315667,249.54682111081001,28.5857185181,46.4359090909091,-0.2577,0.46,12.34,-0.9100000000000001,-1.6900000000000002,-0.3500000000000001,1.0,0.0,0.0,0.0,0.0
2016-48,-0.00655216860343647,1.63,6.56,0.0327321392317517,0.016949152542372836,0.0,0.69831,0.29927,0.19952,5.08767,87.71238044454098,221.06957003619297,28.5857185181,54.066363636363604,-0.1201,0.47,14.12,-0.8700000000000001,-1.7100000000000002,-0.3799999999999999,1.0,0.0,0.0,0.0,0.0
2016-49,0.029413955516799643,1.65,6.25,0.0327321392317517,0.029166666666666785,0.10416666666666674,0.69831,0.29927,0.19952,5.08767,87.71238044454098,221.06957003619297,28.5857185181,54.066363636363604,-0.3757,0.43,11.75,-0.8700000000000001,-1.7199999999999998,-0.3999999999999999,1.0,0.0,0.0,0.0,0.0
2016-50,-0.0053326909975145,1.51,6.31,0.0327321392317517,0.05263157894736836,-0.05660377358490576,0.69831,0.29927,0.19952,5.08767,87.71238044454098,221.06957003619297,28.5857185181,54.066363636363604,-0.2758,0.5,12.2,-0.8700000000000001,-1.9000000000000001,-0.31000000000000005,1.0,0.0,0.0,0.0,0.0
2016-51,0.0004545519190752662,1.49,6.21,0.0327321392317517,-0.019230769230769384,0.020000000000000018,0.69831,0.29927,0.19952,5.08767,87.71238044454098,221.06957003619297,28.5857185181,54.066363636363604,-0.2069,0.49,11.44,-0.8700000000000001,-1.83,-0.31000000000000005,1.0,0.0,0.0,0.0,0.0
2016-52,-0.0015420532257037032,1.53,6.19,0.0327321392317517,-0.039215686274509665,-0.019607843137254943,0.69831,0.29927,0.19952,5.08767,87.71238044454098,221.06957003619297,28.5857185181,54.066363636363604,-0.1548,0.5,14.04,-0.75,-1.74,-0.33999999999999986,1.0,0.0,0.0,0.0,0.0
2017-01,0.01841469362878118,1.49,5.95,0.582772789025459,-0.01224489795918382,0.040000000000000036,0.41486000000000006,1.03716,0.41486000000000006,7.88242,61.074438160219536,264.02830052917585,27.482981523400003,54.8927272727273,-0.1948,0.49,11.32,-0.75,-1.7,-0.31000000000000005,1.0,0.0,0.0,0.0,0.0
2017-02,0.004342643153240947,1.5,5.95,0.582772789025459,-0.008264462809917328,0.0,0.41486000000000006,1.03716,0.41486000000000006,7.88242,61.074438160219536,264.02830052917585,27.482981523400003,54.8927272727273,-0.204,0.5,11.23,-0.75,-1.6700000000000002,-0.31000000000000005,1.0,0.0,0.0,0.0,0.0
2017-03,-0.0030820312872652496,1.49,6.0,0.582772789025459,0.03333333333333344,-0.05769230769230771,0.41486000000000006,1.03716,0.41486000000000006,7.88242,61.074438160219536,264.02830052917585,27.482981523400003,54.8927272727273,-0.1832,0.55,11.54,-0.75,-1.7799999999999998,-0.31000000000000005,1.0,0.0,0.0,0.0,0.0
2017-04,0.012976173373970746,1.46,5.9,0.582772789025459,0.0040322580645162365,0.04081632653061229,0.41486000000000006,1.03716,0.41486000000000006,7.88242,61.074438160219536,264.02830052917585,27.482981523400003,54.8927272727273,-0.2846,0.53,10.58,-0.75,-1.7599999999999998,-0.3099999999999996,1.0,0.0,0.0,0.0,0.0
2017-05,0.0013986176602659218,1.55,5.84,0.31461173864166603,0.0,-0.019607843137254943,0.44211999999999996,0.66318,0.99477,6.07916,50.424953345230534,200.5300738287056,27.482981523400003,55.4935,-0.2191,0.53,10.97,-0.7100000000000004,-1.76,-0.3299999999999996,1.0,0.0,0.0,0.0,0.0
2017-06,0.005852926372158652,1.56,5.84,0.31461173864166603,-0.032128514056224966,0.08000000000000007,0.44211999999999996,0.66318,0.99477,6.07916,50.424953345230534,200.5300738287056,27.482981523400003,55.4935,-0.2754,0.5,10.85,-0.7100000000000004,-1.6700000000000002,-0.33999999999999986,1.0,0.0,0.0,0.0,0.0
2017-07,0.011669367466116774,1.53,5.8,0.31461173864166603,0.004149377593360981,-0.03703703703703709,0.44211999999999996,0.66318,0.99477,6.07916,50.424953345230534,200.5300738287056,27.482981523400003,55.4935,-0.389,0.53,11.49,-0.7100000000000004,-1.7,-0.3599999999999999,1.0,0.0,0.0,0.0,0.0
2017-08,0.002601500983216885,1.54,5.68,0.31461173864166603,-0.045454545454545414,-0.019230769230769273,0.44211999999999996,0.66318,0.99477,6.07916,50.424953345230534,200.5300738287056,27.482981523400003,55.4935,-0.2832,0.54,11.47,-0.7100000000000004,-1.6,-0.3799999999999999,1.0,0.0,0.0,0.0,0.0
2017-09,0.0025253161653698134,1.46,5.66,0.0812797871947232,0.07792207792207795,0.3725490196078429,0.6651,0.76012,0.76012,5.70089,16.883730053576464,233.9874332982646,27.482981523400003,51.9682608695652,-0.4605,0.4,10.96,-0.73,-1.6099999999999999,-0.33999999999999986,0.0,1.0,0.0,0.0,0.0
2017-10,-0.0020718146545316797,1.53,6.03,0.0812797871947232,0.03614457831325302,0.04285714285714293,0.6651,0.76012,0.76012,5.70089,16.883730053576464,233.9874332982646,27.482981523400003,51.9682608695652,-0.4909,0.39,11.66,-0.73,-1.65,-0.3599999999999999,0.0,1.0,0.0,0.0,0.0
2017-11,0.012790336532848744,1.56,5.96,0.0812797871947232,-0.03100775193798455,-0.013698630136986356,0.6651,0.76012,0.76012,5.70089,16.883730053576464,233.9874332982646,27.482981523400003,51.9682608695652,-0.4379,0.43,11.28,-0.73,-1.58,-0.3599999999999999,0.0,1.0,0.0,0.0,0.0
2017-12,-0.007873417025470912,1.54,6.03,0.0812797871947232,-0.040000000000000036,0.06944444444444442,0.6651,0.76012,0.76012,5.70089,16.883730053576464,233.9874332982646,27.482981523400003,51.9682608695652,-0.3071,0.38,12.96,-0.73,-1.4400000000000002,-0.3400000000000003,0.0,1.0,0.0,0.0,0.0
2017-13,0.0025563651988603983,1.54,5.9,0.296553336532688,0.0,-0.025974025974025983,0.35497,0.8282700000000001,0.8282700000000001,6.15285,42.308900356083,179.57187895326726,27.36271671,53.0635,-0.4873,0.4,12.37,-0.73,-1.4600000000000002,-0.3599999999999999,0.0,1.0,0.0,0.0,0.0
2017-14,-0.0035843212213560313,1.55,5.82,0.296553336532688,-0.008333333333333304,0.08000000000000007,0.35497,0.8282700000000001,0.8282700000000001,6.15285,42.308900356083,179.57187895326726,27.36271671,53.0635,-0.4516,0.35,12.87,-0.73,-1.3800000000000003,-0.3600000000000003,0.0,1.0,0.0,0.0,0.0
2017-15,-0.006511787590583166,1.59,5.85,0.296553336532688,-0.05882352941176461,-0.012345679012345734,0.35497,0.8282700000000001,0.8282700000000001,6.15285,42.308900356083,179.57187895326726,27.36271671,53.0635,-0.3322,0.36,15.96,-0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-16,0.004891730758039854,1.59,5.79,0.296553336532688,0.0,-0.025000000000000022,0.35497,0.8282700000000001,0.8282700000000001,6.15285,42.308900356083,179.57187895326726,27.36271671,53.0635,-0.3165,0.38,14.63,-0.73,-1.2599999999999998,-0.36999999999999966,0.0,1.0,0.0,0.0,0.0
2017-17,0.019157542299918954,1.56,5.62,0.296553336532688,0.02232142857142838,0.012820512820512775,0.35497,0.8282700000000001,0.8282700000000001,6.15285,42.308900356083,179.57187895326726,27.36271671,53.0635,-0.6437,0.38,10.82,-0.73,-1.3,-0.3799999999999999,0.0,1.0,0.0,0.0,0.0
2017-18,0.00874512323505113,1.54,5.77,0.0854721826896363,0.03056768558951961,0.11392405063291133,0.38684,0.38684,0.09671,3.7717099999999997,12.478383403703587,164.4937070718281,27.36271671,50.8708695652174,-0.5607,0.3,10.57,-0.79,-1.27,-0.3700000000000001,0.0,1.0,0.0,0.0,0.0
2017-19,0.0009251530155380833,1.53,5.69,0.0854721826896363,-0.012711864406779627,-0.022727272727272707,0.38684,0.38684,0.09671,3.7717099999999997,12.478383403703587,164.4937070718281,27.36271671,50.8708695652174,-0.6772,0.32,10.4,-0.79,-1.25,-0.41000000000000014,0.0,1.0,0.0,0.0,0.0
